dictionary
"[id, longitude, latitude, time, NDSI_Snow_Cover, NDSI_Snow_Cover_Class, NDSI_Snow_Cover_Basic_QA, NDSI_Snow_Cover_Algorithm_Flags_QA, NDSI, Snow_Albedo_Daily_Tile, Snow_Albedo_Daily_Tile_Class, orbit_pnt, granule_pnt]"
"[2022_09_28, 161.93255890359526, -77.38761593868648, 1664323200000, 58, null, 2, 128, 5843, 92, null, 5, 8]"
"[2022_09_29, 161.93255890359526, -77.38761593868648, 1664409600000, 59, null, 2, 128, 5951, 89, null, 6, 8]"
"[2022_09_30, 161.93255890359526, -77.38761593868648, 1664496000000, 51, null, 2, 128, 5120, 98, null, 5, 7]"
"[2022_10_01, 161.93255890359526, -77.38761593868648, 1664582400000, 26, null, 2, 144, 2632, 100, null, 6, 8]"
"[2022_10_02, 161.93255890359526, -77.38761593868648, 1664668800000, 46, 250, 2, 128, 4631, 90, 150, 5, 7]"
"[2022_10_03, 161.93255890359526, -77.38761593868648, 1664755200000, 46, null, 2, 128, 4658, 97, null, 6, 8]"
"[2022_10_04, 161.93255890359526, -77.38761593868648, 1664841600000, 73, null, 2, 128, 7315, 76, null, 6, 9]"
"[2022_10_05, 161.93255890359526, -77.38761593868648, 1664928000000, 78, null, 2, 128, 7830, 60, null, 6, 9]"
"[2022_10_06, 161.93255890359526, -77.38761593868648, 1665014400000, 64, null, 2, 128, 6467, 63, null, 6, 8]"
"[2022_10_07, 161.93255890359526, -77.38761593868648, 1665100800000, null, 250, 2, 128, 2536, null, 150, 6, 8]"
"[2022_10_08, 161.93255890359526, -77.38761593868648, 1665187200000, 57, null, 2, 128, 5740, 51, null, 6, 7]"
"[2022_10_09, 161.93255890359526, -77.38761593868648, 1665273600000, 64, null, 2, 128, 6401, 70, null, 6, 8]"
"[2022_10_10, 161.93255890359526, -77.38761593868648, 1665360000000, null, null, null, null, null, null, null, null, null]"
"[2022_10_23, 161.93255890359526, -77.38761593868648, 1666483200000, null, 250, 0, 0, 3136, null, 150, 0, 0]"
"[2022_10_24, 161.93255890359526, -77.38761593868648, 1666569600000, 63, null, 2, 128, 6308, 49, null, 10, 13]"
"[2022_10_25, 161.93255890359526, -77.38761593868648, 1666656000000, 74, null, 0, 0, 7425, 42, null, 10, 14]"
"[2022_10_26, 161.93255890359526, -77.38761593868648, 1666742400000, null, 250, 2, 128, 3543, null, 150, 10, 15]"
"[2022_10_27, 161.93255890359526, -77.38761593868648, 1666828800000, 51, null, 0, 0, 5210, 52, null, 10, 15]"
"[2022_10_28, 161.93255890359526, -77.38761593868648, 1666915200000, 70, null, 2, 128, 7095, 56, null, 9, 13]"
"[2022_10_29, 161.93255890359526, -77.38761593868648, 1667001600000, 8, 250, 2, 128, 1576, 85, 150, 9, 13]"
"[2022_10_30, 161.93255890359526, -77.38761593868648, 1667088000000, 74, 250, 2, 128, 7181, 42, 150, 9, 12]"
"[2022_10_31, 161.93255890359526, -77.38761593868648, 1667174400000, 85, null, 1, 0, 8496, 42, null, 10, 16]"
"[2022_11_01, 161.93255890359526, -77.38761593868648, 1667260800000, 85, null, 1, 0, 8520, 42, null, 10, 15]"
"[2022_11_02, 161.93255890359526, -77.38761593868648, 1667347200000, 83, null, 2, 128, 8271, 43, null, 9, 13]"
"[2022_11_03, 161.93255890359526, -77.38761593868648, 1667433600000, 83, null, 1, 0, 8379, 42, null, 10, 17]"
"[2022_11_04, 161.93255890359526, -77.38761593868648, 1667520000000, 84, 250, 2, 128, 7773, 43, 150, 9, 13]"
"[2022_11_05, 161.93255890359526, -77.38761593868648, 1667606400000, 87, 250, 1, 0, 8334, 39, 150, 10, 14]"
"[2022_11_06, 161.93255890359526, -77.38761593868648, 1667692800000, 83, null, 2, 128, 8354, 32, null, 9, 15]"
"[2022_11_07, 161.93255890359526, -77.38761593868648, 1667779200000, 84, null, 1, 0, 8469, 42, null, 10, 14]"
"[2022_11_08, 161.93255890359526, -77.38761593868648, 1667865600000, null, 250, 0, 0, 2626, null, 150, 11, 18]"
"[2022_11_09, 161.93255890359526, -77.38761593868648, 1667952000000, 74, null, 0, 0, 7468, 41, null, 9, 16]"
"[2022_11_10, 161.93255890359526, -77.38761593868648, 1668038400000, 75, null, 1, 0, 7579, 43, null, 10, 14]"
"[2022_11_11, 161.93255890359526, -77.38761593868648, 1668124800000, 76, null, 1, 0, 7693, 44, null, 9, 16]"
"[2022_11_12, 161.93255890359526, -77.38761593868648, 1668211200000, 71, 250, 0, 0, 6868, 46, 150, 10, 15]"
"[2022_11_13, 161.93255890359526, -77.38761593868648, 1668297600000, 85, null, 1, 0, 8571, 38, null, 10, 16]"
"[2022_11_14, 161.93255890359526, -77.38761593868648, 1668384000000, 88, null, 1, 0, 8793, 41, null, 10, 17]"
"[2022_11_15, 161.93255890359526, -77.38761593868648, 1668470400000, 87, null, 1, 0, 8690, 38, null, 10, 15]"
"[2022_11_16, 161.93255890359526, -77.38761593868648, 1668556800000, 67, 250, 0, 0, 6316, 44, 150, 9, 16]"
"[2022_11_17, 161.93255890359526, -77.38761593868648, 1668643200000, 75, 250, 1, 0, 7399, 38, 150, 10, 17]"
"[2022_11_18, 161.93255890359526, -77.38761593868648, 1668729600000, 74, 250, 0, 0, 7485, 40, 150, 9, 13]"
"[2022_11_19, 161.93255890359526, -77.38761593868648, 1668816000000, 86, null, 1, 0, 8640, 38, null, 10, 17]"
"[2022_11_20, 161.93255890359526, -77.38761593868648, 1668902400000, 62, 250, 0, 0, 5916, 36, 150, 11, 20]"
"[2022_11_21, 161.93255890359526, -77.38761593868648, 1668988800000, 88, null, 1, 0, 8868, 37, null, 9, 15]"
"[2022_11_22, 161.93255890359526, -77.38761593868648, 1669075200000, 66, 250, 0, 0, 6626, 36, 150, 10, 17]"
"[2022_11_23, 161.93255890359526, -77.38761593868648, 1669161600000, 69, 250, 0, 0, 6825, 36, 150, 9, 14]"
"[2022_11_24, 161.93255890359526, -77.38761593868648, 1669248000000, 75, null, 0, 0, 7547, 37, null, 10, 17]"
"[2022_11_25, 161.93255890359526, -77.38761593868648, 1669334400000, null, 250, 0, 0, 2195, null, 150, 10, 18]"
"[2022_11_26, 161.93255890359526, -77.38761593868648, 1669420800000, null, 250, 0, 0, 414, null, 150, 10, 15]"
"[2022_11_27, 161.93255890359526, -77.38761593868648, 1669507200000, 85, null, 1, 0, 8541, 36, null, 10, 16]"
"[2022_11_28, 161.93255890359526, -77.38761593868648, 1669593600000, 66, 250, 0, 0, 6771, 36, 150, 9, 16]"
"[2022_11_29, 161.93255890359526, -77.38761593868648, 1669680000000, 89, null, 1, 0, 8953, 35, null, 10, 16]"
"[2022_11_30, 161.93255890359526, -77.38761593868648, 1669766400000, null, 250, 0, 0, 4608, null, 150, 9, 13]"
"[2022_12_01, 161.93255890359526, -77.38761593868648, 1669852800000, 92, 250, 1, 0, 8881, 35, 150, 10, 17]"
"[2022_12_02, 161.93255890359526, -77.38761593868648, 1669939200000, null, 250, 0, 0, 4300, null, 150, 9, 16]"
"[2022_12_03, 161.93255890359526, -77.38761593868648, 1670025600000, null, 250, 0, 0, 3422, null, 150, 9, 15]"
"[2022_12_04, 161.93255890359526, -77.38761593868648, 1670112000000, 84, null, 1, 0, 8415, 34, null, 10, 18]"
"[2022_12_05, 161.93255890359526, -77.38761593868648, 1670198400000, null, 250, 0, 0, 6949, null, 150, 9, 14]"
"[2022_12_06, 161.93255890359526, -77.38761593868648, 1670284800000, 88, null, 1, 0, 8815, 39, null, 10, 18]"
"[2022_12_07, 161.93255890359526, -77.38761593868648, 1670371200000, null, 250, 0, 0, 136, null, 150, 9, 15]"
"[2022_12_08, 161.93255890359526, -77.38761593868648, 1670457600000, null, 250, 0, 0, 287, null, 150, 10, 14]"
"[2022_12_09, 161.93255890359526, -77.38761593868648, 1670544000000, 90, null, 1, 0, 9032, 33, null, 11, 19]"
"[2022_12_10, 161.93255890359526, -77.38761593868648, 1670630400000, 79, null, 1, 0, 7982, 36, null, 9, 15]"
"[2022_12_11, 161.93255890359526, -77.38761593868648, 1670716800000, 81, null, 1, 0, 8092, 38, null, 10, 14]"
"[2022_12_12, 161.93255890359526, -77.38761593868648, 1670803200000, null, 250, 0, 0, 251, null, 150, 9, 16]"
"[2022_12_13, 161.93255890359526, -77.38761593868648, 1670889600000, 80, 250, 0, 0, 7467, 43, 150, 10, 16]"
"[2022_12_14, 161.93255890359526, -77.38761593868648, 1670976000000, null, 250, 0, 0, 2095, null, 150, 10, 17]"
"[2022_12_15, 161.93255890359526, -77.38761593868648, 1671062400000, null, 250, 0, 0, 3129, null, 150, 10, 17]"
"[2022_12_16, 161.93255890359526, -77.38761593868648, 1671148800000, 86, null, 1, 0, 8691, 40, null, 10, 14]"
"[2022_12_17, 161.93255890359526, -77.38761593868648, 1671235200000, 83, null, 1, 0, 8329, 29, null, 9, 17]"
"[2022_12_18, 161.93255890359526, -77.38761593868648, 1671321600000, 87, null, 1, 0, 8710, 41, null, 10, 18]"
"[2022_12_19, 161.93255890359526, -77.38761593868648, 1671408000000, 65, 250, 0, 0, 6524, 32, 150, 9, 13]"
"[2022_12_20, 161.93255890359526, -77.38761593868648, 1671494400000, null, 250, 0, 0, 183, null, 150, 10, 17]"
"[2022_12_21, 161.93255890359526, -77.38761593868648, 1671580800000, null, 250, 0, 0, 2872, null, 150, 10, 19]"
"[2022_12_22, 161.93255890359526, -77.38761593868648, 1671667200000, null, 250, 0, 0, 26, null, 150, 9, 15]"
"[2022_12_23, 161.93255890359526, -77.38761593868648, 1671753600000, null, 250, 0, 0, 3766, null, 150, 10, 17]"
"[2022_12_24, 161.93255890359526, -77.38761593868648, 1671840000000, 84, null, 1, 0, 8411, 37, null, 9, 16]"
"[2022_12_25, 161.93255890359526, -77.38761593868648, 1671926400000, 70, null, 0, 0, 7038, 39, null, 10, 17]"
"[2022_12_26, 161.93255890359526, -77.38761593868648, 1672012800000, 78, null, 1, 0, 7822, 36, null, 10, 18]"
"[2022_12_27, 161.93255890359526, -77.38761593868648, 1672099200000, 86, null, 1, 0, 8619, 35, null, 10, 18]"
"[2022_12_28, 161.93255890359526, -77.38761593868648, 1672185600000, null, 250, 0, 0, 1069, null, 150, 10, 16]"
"[2022_12_29, 161.93255890359526, -77.38761593868648, 1672272000000, null, 250, 0, 0, 887, null, 150, 9, 16]"
"[2022_12_30, 161.93255890359526, -77.38761593868648, 1672358400000, 41, null, 0, 0, 4135, 31, null, 10, 16]"
"[2022_12_31, 161.93255890359526, -77.38761593868648, 1672444800000, 72, 250, 0, 0, 6146, 42, 150, 9, 14]"
"[2023_01_01, 161.93255890359526, -77.38761593868648, 1672531200000, 87, 250, 1, 0, 8799, 40, 150, 10, 18]"
"[2023_01_02, 161.93255890359526, -77.38761593868648, 1672617600000, 85, null, 1, 0, 8508, 34, null, 10, 16]"
"[2023_01_03, 161.93255890359526, -77.38761593868648, 1672704000000, 85, null, 1, 0, 8556, 33, null, 10, 14]"
"[2023_01_04, 161.93255890359526, -77.38761593868648, 1672790400000, 85, null, 1, 0, 8530, 32, null, 10, 19]"
"[2023_01_05, 161.93255890359526, -77.38761593868648, 1672876800000, 81, null, 1, 0, 8077, 33, null, 9, 15]"
"[2023_01_06, 161.93255890359526, -77.38761593868648, 1672963200000, 90, null, 1, 0, 8984, 31, null, 10, 15]"
"[2023_01_07, 161.93255890359526, -77.38761593868648, 1673049600000, 66, 250, 0, 0, 5253, 38, 150, 9, 15]"
"[2023_01_08, 161.93255890359526, -77.38761593868648, 1673136000000, 84, null, 1, 0, 8489, 30, null, 10, 16]"
"[2023_01_09, 161.93255890359526, -77.38761593868648, 1673222400000, 81, null, 1, 0, 8105, 31, null, 11, 17]"
"[2023_01_10, 161.93255890359526, -77.38761593868648, 1673308800000, 82, null, 1, 0, 8261, 32, null, 9, 16]"
"[2023_01_11, 161.93255890359526, -77.38761593868648, 1673395200000, 84, null, 1, 0, 8462, 30, null, 10, 15]"
"[2023_01_12, 161.93255890359526, -77.38761593868648, 1673481600000, 69, null, 1, 0, 6946, 28, null, 9, 16]"
"[2023_01_13, 161.93255890359526, -77.38761593868648, 1673568000000, 86, null, 1, 0, 8629, 31, null, 10, 18]"
"[2023_01_14, 161.93255890359526, -77.38761593868648, 1673654400000, 81, null, 1, 0, 8103, 31, null, 10, 15]"
"[2023_01_15, 161.93255890359526, -77.38761593868648, 1673740800000, 89, null, 1, 0, 8958, 34, null, 10, 18]"
"[2023_01_16, 161.93255890359526, -77.38761593868648, 1673827200000, null, 250, 0, 0, 206, null, 150, 10, 18]"
"[2023_01_17, 161.93255890359526, -77.38761593868648, 1673913600000, null, 250, 0, 0, 324, null, 150, 9, 14]"
"[2023_01_18, 161.93255890359526, -77.38761593868648, 1674000000000, null, 250, 0, 0, 1716, null, 150, 10, 17]"
"[2023_01_19, 161.93255890359526, -77.38761593868648, 1674086400000, null, 250, 0, 0, 250, null, 150, 9, 16]"
"[2023_01_20, 161.93255890359526, -77.38761593868648, 1674172800000, 84, null, 1, 0, 8381, 32, null, 10, 16]"
"[2023_01_21, 161.93255890359526, -77.38761593868648, 1674259200000, 52, null, 0, 0, 5252, 28, null, 10, 16]"
"[2023_01_22, 161.93255890359526, -77.38761593868648, 1674345600000, null, 250, 0, 0, 3219, null, 150, 9, 16]"
"[2023_01_23, 161.93255890359526, -77.38761593868648, 1674432000000, 85, null, 1, 0, 8522, 32, null, 10, 16]"
"[2023_01_24, 161.93255890359526, -77.38761593868648, 1674518400000, 83, null, 1, 0, 8347, 32, null, 9, 13]"
"[2023_01_25, 161.93255890359526, -77.38761593868648, 1674604800000, 82, null, 1, 0, 8259, 30, null, 10, 18]"
"[2023_01_26, 161.93255890359526, -77.38761593868648, 1674691200000, 42, 250, 0, 0, 4321, 38, 150, 10, 16]"
"[2023_01_27, 161.93255890359526, -77.38761593868648, 1674777600000, 55, 250, 0, 0, 5714, 33, 150, 10, 14]"
"[2023_01_28, 161.93255890359526, -77.38761593868648, 1674864000000, null, 250, 0, 0, 4078, null, 150, 10, 17]"
"[2023_01_29, 161.93255890359526, -77.38761593868648, 1674950400000, null, 250, 0, 0, -193, null, 150, 9, 14]"
"[2023_01_30, 161.93255890359526, -77.38761593868648, 1675036800000, null, 250, 0, 0, 146, null, 150, 10, 14]"
"[2023_01_31, 161.93255890359526, -77.38761593868648, 1675123200000, null, 250, 2, 128, 613, null, 150, 9, 15]"
"[2023_02_01, 161.93255890359526, -77.38761593868648, 1675209600000, null, 250, 0, 0, -62, null, 150, 10, 15]"
"[2023_02_02, 161.93255890359526, -77.38761593868648, 1675296000000, null, 250, 0, 0, -72, null, 150, 10, 16]"
"[2023_02_03, 161.93255890359526, -77.38761593868648, 1675382400000, 84, null, 2, 128, 8411, 32, null, 10, 16]"
"[2023_02_04, 161.93255890359526, -77.38761593868648, 1675468800000, 57, 250, 0, 0, 5227, 47, 150, 10, 15]"
"[2023_02_05, 161.93255890359526, -77.38761593868648, 1675555200000, 79, null, 2, 128, 7964, 32, null, 9, 14]"
"[2023_02_06, 161.93255890359526, -77.38761593868648, 1675641600000, 80, null, 1, 0, 7993, 32, null, 10, 16]"
"[2023_02_07, 161.93255890359526, -77.38761593868648, 1675728000000, 53, 250, 2, 128, 5533, 41, 150, 9, 14]"
"[2023_02_08, 161.93255890359526, -77.38761593868648, 1675814400000, 50, null, 2, 128, 5108, 39, null, 10, 15]"
"[2023_02_09, 161.93255890359526, -77.38761593868648, 1675900800000, 82, null, 1, 0, 8230, 33, null, 10, 16]"
"[2023_02_10, 161.93255890359526, -77.38761593868648, 1675987200000, null, 250, 2, 128, 252, null, 150, 9, 14]"
"[2023_02_11, 161.93255890359526, -77.38761593868648, 1676073600000, 83, null, 2, 128, 8280, 33, null, 10, 15]"
"[2023_02_12, 161.93255890359526, -77.38761593868648, 1676160000000, 78, null, 2, 128, 7831, 35, null, 9, 13]"
"[2023_02_13, 161.93255890359526, -77.38761593868648, 1676246400000, 82, null, 2, 128, 8265, 35, null, 10, 16]"
"[2023_02_14, 161.93255890359526, -77.38761593868648, 1676332800000, 84, null, 2, 128, 8472, 33, null, 10, 15]"
"[2023_02_15, 161.93255890359526, -77.38761593868648, 1676419200000, 78, null, 2, 128, 7773, 34, null, 10, 14]"
"[2023_02_16, 161.93255890359526, -77.38761593868648, 1676505600000, 83, null, 2, 128, 8301, 33, null, 10, 15]"
"[2023_02_17, 161.93255890359526, -77.38761593868648, 1676592000000, 78, null, 2, 128, 7875, 32, null, 8, 12]"
